"","network_code","network_name","park_code","park_name","site_name","station_code","station_name","event_date_UTC","reader_name","marker_horizon_name","core_measurement_number","core_measurement_depth_mm","core_type","core_condition","core_event_notes","core_notes","established_date","retired_date","validation_status","validation_date","validation_name","dpl"
"422","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2019-12-12,"Lynch, James - NCBN","A",1,27,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"423","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2019-12-12,"Lynch, James - NCBN","A",2,30,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"424","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2019-12-12,"Lynch, James - NCBN","A",3,30,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"425","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2019-12-12,"Lynch, James - NCBN","B",1,49,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"426","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2019-12-12,"Lynch, James - NCBN","B",2,49,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"427","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2019-12-12,"Lynch, James - NCBN","C",1,23,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"428","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2019-12-12,"Winn, Neil - NCBN","A",1,44,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"429","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2019-12-12,"Winn, Neil - NCBN","A",2,45,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"430","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2019-12-12,"Winn, Neil - NCBN","A",3,47,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"431","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2019-12-12,"Winn, Neil - NCBN","B",1,37,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"432","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2019-12-12,"Winn, Neil - NCBN","B",2,38,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"433","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2019-12-12,"Winn, Neil - NCBN","B",3,39,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"434","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2019-12-12,"Winn, Neil - NCBN","C",1,39,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"435","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2019-12-12,"Winn, Neil - NCBN","C",2,42,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"436","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2019-12-12,"Winn, Neil - NCBN","C",3,40,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"437","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2019-12-12,"Winn, Neil - NCBN","A",1,35,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"438","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2019-12-12,"Winn, Neil - NCBN","A",2,33,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"439","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2019-12-12,"Winn, Neil - NCBN","B",1,56,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"440","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2019-12-12,"Winn, Neil - NCBN","B",2,59,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"441","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2019-12-12,"Winn, Neil - NCBN","B",3,59,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"442","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2019-12-12,"Winn, Neil - NCBN","C",1,56,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"443","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2019-12-12,"Winn, Neil - NCBN","C",2,59,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"444","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2019-12-12,"Winn, Neil - NCBN","A",1,45,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"445","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2019-12-12,"Winn, Neil - NCBN","A",2,47,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"446","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2019-12-12,"Winn, Neil - NCBN","A",3,51,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"447","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2019-12-12,"Winn, Neil - NCBN","B",1,52,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"448","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2019-12-12,"Winn, Neil - NCBN","B",2,50,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"449","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2019-12-12,"Winn, Neil - NCBN","B",3,52,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"450","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2019-12-12,"Winn, Neil - NCBN","C",1,59,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"451","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2019-12-12,"Winn, Neil - NCBN","C",2,56,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"452","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2019-12-12,"Winn, Neil - NCBN","C",3,60,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"453","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2009-06-22,"Lynch, James - NCBN","A",1,0,"Unknown","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"454","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2009-06-22,"Lynch, James - NCBN","A",2,0,"Unknown","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"455","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2009-06-22,"Lynch, James - NCBN","A",3,0,"Unknown","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"456","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2009-06-22,"Lynch, James - NCBN","A",4,0,"Unknown","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"457","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2009-06-22,"Lynch, James - NCBN","B",1,0,"Unknown","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"458","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2009-06-22,"Lynch, James - NCBN","B",2,0,"Unknown","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"459","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2009-06-22,"Lynch, James - NCBN","B",3,0,"Unknown","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"460","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2009-06-22,"Lynch, James - NCBN","B",4,0,"Unknown","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"461","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2009-06-22,"Lynch, James - NCBN","C",1,0,"Unknown","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"462","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2009-06-22,"Lynch, James - NCBN","C",2,0,"Unknown","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"463","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2009-06-22,"Lynch, James - NCBN","C",3,0,"Unknown","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"464","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2009-06-22,"Lynch, James - NCBN","C",4,0,"Unknown","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2023-02-02 12:00:00,"Skidds, Dennis","Accepted"
"465","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2021-05-10,"Winn, Neil - NCBN","A",1,32,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-12-06 12:00:00,"Lynch, James","Accepted"
"466","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2021-05-10,"Winn, Neil - NCBN","A",2,34,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-12-06 12:00:00,"Lynch, James","Accepted"
"467","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2021-05-10,"Winn, Neil - NCBN","A",3,33,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-12-06 12:00:00,"Lynch, James","Accepted"
"468","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2021-05-10,"Winn, Neil - NCBN","B",1,34,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-12-06 12:00:00,"Lynch, James","Accepted"
"469","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2021-05-10,"Winn, Neil - NCBN","B",2,34,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-12-06 12:00:00,"Lynch, James","Accepted"
"470","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2021-05-10,"Winn, Neil - NCBN","C",1,39,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-12-06 12:00:00,"Lynch, James","Accepted"
"471","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-1","M11-1",2021-05-10,"Winn, Neil - NCBN","C",2,37,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-12-06 12:00:00,"Lynch, James","Accepted"
"472","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-05-10,"Winn, Neil - NCBN","A",1,50,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"473","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-05-10,"Winn, Neil - NCBN","A",2,49,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"474","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-05-10,"Winn, Neil - NCBN","A",3,52,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"475","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-05-10,"Winn, Neil - NCBN","B",1,51,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"476","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-05-10,"Winn, Neil - NCBN","B",2,53,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"477","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-05-10,"Winn, Neil - NCBN","B",3,50,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"478","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-05-10,"Winn, Neil - NCBN","C",1,54,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"479","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-05-10,"Winn, Neil - NCBN","C",2,49,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"480","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-2","M11-2",2021-05-10,"Winn, Neil - NCBN","C",3,55,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"481","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2021-05-10,"Winn, Neil - NCBN","A",1,55,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"482","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2021-05-10,"Winn, Neil - NCBN","A",2,57,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"483","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2021-05-10,"Winn, Neil - NCBN","A",3,59,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"484","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2021-05-10,"Winn, Neil - NCBN","B",1,49,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"485","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2021-05-10,"Winn, Neil - NCBN","B",2,47,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"486","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2021-05-10,"Winn, Neil - NCBN","C",1,55,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"487","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2021-05-10,"Winn, Neil - NCBN","C",2,56,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"488","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-3","M11-3",2021-05-10,"Winn, Neil - NCBN","C",3,57,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"489","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-05-10,"Winn, Neil - NCBN","A",1,40,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"490","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-05-10,"Winn, Neil - NCBN","A",2,36,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"491","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-05-10,"Winn, Neil - NCBN","A",3,39,"Cryogenic","Good",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"492","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-05-10,"Winn, Neil - NCBN","B",1,48,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"493","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-05-10,"Winn, Neil - NCBN","B",2,42,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"494","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-05-10,"Winn, Neil - NCBN","C",1,46,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"495","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-05-10,"Winn, Neil - NCBN","C",2,41,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
"496","NCBN","Northeast Coastal and Barrier Network","ASIS","Assateague Island National Seashore","Marsh 11","M11-4","M11-4",2021-05-10,"Winn, Neil - NCBN","C",3,44,"Cryogenic","Unknown",NA,NA,2009-06-22,NA,"ManuallyValidated",2021-06-09 12:00:00,"Lynch, James","Accepted"
